"STOP NAME","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PARAGENS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Saída Rec./Leave Depot","21:25","21:28","21:32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Mercado Municipal (MMC1)","21:30","","21:37","21:51","21:44","21:58","22:12","22:05","22:19","22:33","22:26","22:40","22:54","22:47","23:01","23:15","23:08","23:22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"São Sebastião (Est.) (SES1)","21:30","","21:37","21:51","21:44","21:58","22:12","22:05","22:19","22:33","22:26","22:40","22:54","22:47","23:01","23:15","23:08","23:22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Jardim do Império (JIM)","21:31","","21:38","21:52","21:45","21:59","22:13","22:06","22:20","22:34","22:27","22:41","22:55","22:48","23:02","23:16","23:09","23:23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Pavilhão Municipal (PVM)","21:32","","21:39","21:53","21:46","22:00","22:14","22:07","22:21","22:35","22:28","22:42","22:56","22:49","23:03","23:17","23:10","23:24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Bombeiros Voluntários (BV)","21:32","","21:39","21:53","21:46","22:00","22:14","22:07","22:21","22:35","22:28","22:42","22:56","22:49","23:03","23:17","23:10","23:24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Oficinas Municipais (OFM)","21:33","","21:40","21:54","21:47","22:01","22:15","22:08","22:22","22:36","22:29","22:43","22:57","22:50","23:04","23:18","23:11","23:25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Rua Gavião Lopes (N) (RGL1)","21:33","","21:40","21:54","21:47","22:01","22:15","22:08","22:22","22:36","22:29","22:43","22:57","22:50","23:04","23:18","23:11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Barreto (BRT1)","21:34","","21:41","21:55","21:48","22:02","22:16","22:09","22:23","22:37","22:30","22:44","22:58","22:51","23:05","23:19","23:12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Rua Adriano Nery (RAN)","21:34","","21:41","21:55","21:48","22:02","22:16","22:09","22:23","22:37","22:30","22:44","22:58","22:51","23:05","23:19","23:12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Travessa da Cruzinha (TVC)","21:35","","21:42","21:56","21:49","22:03","22:17","22:10","22:24","22:38","22:31","22:45","22:59","22:52","23:06","23:20","23:13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Herdade do Moinho (HMO)","21:35","","21:42","21:56","21:49","22:03","22:17","22:10","22:24","22:38","22:31","22:45","22:59","22:52","23:06","23:20","23:13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Alto da Bica (ALB)","21:36","","21:43","21:57","21:50","22:04","22:18","22:11","22:25","22:39","22:32","22:46","23:00","22:53","23:07","23:21","23:14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Praia da Pontinha (PPT)","21:36","","21:43","21:57","21:50","22:04","22:18","22:11","22:25","22:39","22:32","22:46","23:00","22:53","23:07","23:21","23:14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Cabine Velha (CBV)","21:37","","21:44","21:58","21:51","22:05","22:19","22:12","22:26","22:40","22:33","22:47","23:01","22:54","23:08","23:22","23:15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Moinho (Estação C.F.) (MES)","21:37","","21:44","21:58","21:51","22:05","22:19","22:12","22:26","22:40","22:33","22:47","23:01","22:54","23:08","23:22","23:15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Tempo Suporte/Wait Time","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Moinho (Estação C.F.) (MES)","21:40","21:33","21:47","22:01","21:54","22:08","22:22","22:15","22:29","22:43","22:36","22:50","23:04","22:57","23:11","23:25","23:18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Cabine Velha (CBV)","21:40","21:33","21:47","22:01","21:54","22:08","22:22","22:15","22:29","22:43","22:36","22:50","23:04","22:57","23:11","23:25","23:18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Praia da Pontinha (PPT)","21:41","21:34","21:48","22:02","21:55","22:09","22:23","22:16","22:30","22:44","22:37","22:51","23:05","22:58","23:12","23:26","23:19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Alto da Bica (ALB)","21:41","21:34","21:48","22:02","21:55","22:09","22:23","22:16","22:30","22:44","22:37","22:51","23:05","22:58","23:12","23:26","23:19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Herdade do Moinho (HMO)","21:42","21:35","21:49","22:03","21:56","22:10","22:24","22:17","22:31","22:45","22:38","22:52","23:06","22:59","23:13","23:27","23:20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Travessa da Cruzinha (TVC)","21:42","21:35","21:49","22:03","21:56","22:10","22:24","22:17","22:31","22:45","22:38","22:52","23:06","22:59","23:13","23:27","23:20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Rua Adriano Nery (RAN)","21:43","21:36","21:50","22:04","21:57","22:11","22:25","22:18","22:32","22:46","22:39","22:53","23:07","23:00","23:14","23:28","23:21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Barreto (BRT1)","21:43","21:36","21:50","22:04","21:57","22:11","22:25","22:18","22:32","22:46","22:39","22:53","23:07","23:00","23:14","23:28","23:21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Rua Gavião Lopes (N) (RGL1)","21:44","21:37","21:51","22:05","21:58","22:12","22:26","22:19","22:33","22:47","22:40","22:54","23:08","23:01","23:15","23:29","23:22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Oficinas Municipais (OFM)","21:44","21:37","21:51","22:05","21:58","22:12","22:26","22:19","22:33","22:47","22:40","22:54","23:08","23:01","23:15","23:29","23:22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Bombeiros Voluntários (BV)","21:45","21:38","21:52","22:06","21:59","22:13","22:27","22:20","22:34","22:48","22:41","22:55","23:09","23:02","23:16","","23:23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Pavilhão Municipal (PVM)","21:45","21:38","21:52","22:06","21:59","22:13","22:27","22:20","22:34","22:48","22:41","22:55","23:09","23:02","23:16","","23:23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Jardim do Império (JIM)","21:46","21:39","21:53","22:07","22:00","22:14","22:28","22:21","22:35","22:49","22:42","22:56","23:10","23:03","23:17","","23:24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Mercado Municipal (MMC1)","21:47","21:40","21:54","22:08","22:01","22:15","22:29","22:22","22:36","22:50","22:43","22:57","23:11","23:04","23:18","","23:25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Tempo Suporte/Wait Time","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLIENT TIME:","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025/09/28 17:08:51","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"21:30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SHIFT TIME","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"STOP NAME","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PARAGENS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Saída Rec./Leave Depot","21:25","21:33","21:26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Mercado Municipal (MMC1)","21:30","21:38","","21:54","22:02","21:46","22:18","22:26","22:10","22:42","22:50","22:34","23:06","23:14","22:58","","","23:22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Ponte Agostinho Rosa (PAR)","21:30","21:38","","21:54","22:02","21:46","22:18","22:26","22:10","22:42","22:50","22:34","23:06","23:14","22:58","","","23:22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Santa Glória (SGL1)","21:31","21:39","","21:55","22:03","21:47","22:19","22:27","22:11","22:43","22:51","22:35","23:07","23:15","22:59","","","23:23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Calvário (CAL)","21:31","21:39","","21:55","22:03","21:47","22:19","22:27","22:11","22:43","22:51","22:35","23:07","23:15","22:59","","","23:23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C.dador Rui Nabeiro (CRN)","21:32","21:40","","21:56","22:04","21:48","22:20","22:28","22:12","22:44","22:52","22:36","23:08","23:16","23:00","","","23:24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Bombeiros Voluntários (BV)","21:32","21:40","","21:56","22:04","21:48","22:20","22:28","22:12","22:44","22:52","22:36","23:08","23:16","23:00","","","23:24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Rua do Funchal (RFU)","21:33","21:41","","21:57","22:05","21:49","22:21","22:29","22:13","22:45","22:53","22:37","23:09","23:17","23:01","","","23:25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Praça da Figueira (PFG)","21:33","21:41","","21:57","22:05","21:49","22:21","22:29","22:13","22:45","22:53","22:37","23:09","23:17","23:01","","","23:25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hospital Canelas (HCA1)","21:34","21:42","","21:58","22:06","21:50","22:22","22:30","22:14","22:46","22:54","22:38","23:10","23:18","23:02","","","23:26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JF Canelas (JFC)","21:34","21:42","","21:58","22:06","21:50","22:22","22:30","22:14","22:46","22:54","22:38","23:10","23:18","23:02","","","23:26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Canelas (CAN)","21:35","21:43","","21:59","22:07","21:51","22:23","22:31","22:15","22:47","22:55","22:39","23:11","23:19","23:03","","","23:27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Avenida da Europa (AVE)","21:35","21:43","","21:59","22:07","21:51","22:23","22:31","22:15","22:47","22:55","22:39","23:11","23:19","23:03","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Travessa do Couto (TVCO)","21:36","21:44","","22:00","22:08","21:52","22:24","22:32","22:16","22:48","22:56","22:40","23:12","23:20","23:04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Espregueira (ESG)","21:36","21:44","","22:00","22:08","21:52","22:24","22:32","22:16","22:48","22:56","22:40","23:12","23:20","23:04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Serrinha (SER)","21:37","21:45","","22:01","22:09","21:53","22:25","22:33","22:17","22:49","22:57","22:41","23:13","23:21","23:05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Cruzeiro (CRZ)","21:37","21:45","","22:01","22:09","21:53","22:25","22:33","22:17","22:49","22:57","22:41","23:13","23:21","23:05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Travessa do Olival (TVO)","21:38","21:46","","22:02","22:10","21:54","22:26","22:34","22:18","22:50","22:58","22:42","23:14","23:22","23:06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Cimo de Vila (CVL)","21:38","21:46","","22:02","22:10","21:54","22:26","22:34","22:18","22:50","22:58","22:42","23:14","23:22","23:06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Tempo Suporte/Wait Time","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Cimo de Vila (CVL)","21:42","21:50","21:34","22:06","22:14","21:58","22:30","22:38","22:22","22:54","23:02","22:46","23:18","23:26","23:10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Travessa do Olival (TVO)","21:42","21:50","21:34","22:06","22:14","21:58","22:30","22:38","22:22","22:54","23:02","22:46","23:18","23:26","23:10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Cruzeiro (CRZ)","21:43","21:51","21:35","22:07","22:15","21:59","22:31","22:39","22:23","22:55","23:03","22:47","23:19","23:27","23:11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Serrinha (SER)","21:43","21:51","21:35","22:07","22:15","21:59","22:31","22:39","22:23","22:55","23:03","22:47","23:19","23:27","23:11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Espregueira (ESG)","21:44","21:52","21:36","22:08","22:16","22:00","22:32","22:40","22:24","22:56","23:04","22:48","23:20","23:28","23:12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Travessa do Couto (TVCO)","21:44","21:52","21:36","22:08","22:16","22:00","22:32","22:40","22:24","22:56","23:04","22:48","23:20","23:28","23:12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Avenida da Europa (AVE)","21:45","21:53","21:37","22:09","22:17","22:01","22:33","22:41","22:25","22:57","23:05","22:49","23:21","23:29","23:13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Canelas (CAN)","21:45","21:53","21:37","22:09","22:17","22:01","22:33","22:41","22:25","22:57","23:05","22:49","23:21","23:29","23:13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JF Canelas (JFC)","21:46","21:54","21:38","22:10","22:18","22:02","22:34","22:42","22:26","22:58","23:06","22:50","23:22","","23:14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hospital Canelas (HCA1)","21:46","21:54","21:38","22:10","22:18","22:02","22:34","22:42","22:26","22:58","23:06","22:50","23:22","","23:14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Praça da Figueira (PFG)","21:47","21:55","21:39","22:11","22:19","22:03","22:35","22:43","22:27","22:59","23:07","22:51","23:23","","23:15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Rua do Funchal (RFU)","21:47","21:55","21:39","22:11","22:19","22:03","22:35","22:43","22:27","22:59","23:07","22:51","23:23","","23:15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Bombeiros Voluntários (BV)","21:48","21:56","21:40","22:12","22:20","22:04","22:36","22:44","22:28","23:00","23:08","22:52","23:24","","23:16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C.dador Rui Nabeiro (CRN)","21:48","21:56","21:40","22:12","22:20","22:04","22:36","22:44","22:28","23:00","23:08","22:52","23:24","","23:16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Calvário (CAL)","21:49","21:57","21:41","22:13","22:21","22:05","22:37","22:45","22:29","23:01","23:09","22:53","23:25","","23:17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Santa Glória (SGL1)","21:49","21:57","21:41","22:13","22:21","22:05","22:37","22:45","22:29","23:01","23:09","22:53","23:25","","23:17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Ponte Agostinho Rosa (PAR)","21:50","21:58","21:42","22:14","22:22","22:06","22:38","22:46","22:30","23:02","23:10","22:54","23:26","","23:18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"São Sebastião (Est.) (SES1)","21:50","21:58","21:42","22:14","22:22","22:06","22:38","22:46","22:30","23:02","23:10","22:54","23:26","","23:18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Mercado Municipal (MMC1)","21:50","21:58","21:42","22:14","22:22","22:06","22:38","22:46","22:30","23:02","23:10","22:54","23:26","","23:18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Tempo Suporte/Wait Time","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLIENT TIME:","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025/09/28 17:08:51","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"21:30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SHIFT TIME","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"STOP NAME","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PARAGENS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Saída Rec./Leave Depot","21:25","21:20","21:35","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Jardim do Império (JIM)","21:30","","21:40","22:00","21:50","22:10","22:30","22:20","22:40","23:00","22:50","23:10","","23:20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"David Nascimento (DNA)","21:30","","21:40","22:00","21:50","22:10","22:30","22:20","22:40","23:00","22:50","23:10","","23:20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Calvário (CAL)","21:31","","21:41","22:01","21:51","22:11","22:31","22:21","22:41","23:01","22:51","23:11","","23:21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Santa Glória (Rotunda) (SGLR)","21:32","","21:42","22:02","21:52","22:12","22:32","22:22","22:42","23:02","22:52","23:12","","23:22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Amália Rodrigues (AMR)","21:32","","21:42","22:02","21:52","22:12","22:32","22:22","22:42","23:02","22:52","23:12","","23:22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Cucujães (CUC)","21:33","","21:43","22:03","21:53","22:13","22:33","22:23","22:43","23:03","22:53","23:13","","23:23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Parque do Outeiro (POU)","21:33","","21:43","22:03","21:53","22:13","22:33","22:23","22:43","23:03","22:53","23:13","","23:23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Centro Hosp. Outeiro (CHO)","21:34","","21:44","22:04","21:54","22:14","22:34","22:24","22:44","23:04","22:54","23:14","","23:24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Bairro do Hospital (BHO)","21:34","","21:44","22:04","21:54","22:14","22:34","22:24","22:44","23:04","22:54","23:14","","23:24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Rosário (ROS)","21:35","","21:45","22:05","21:55","22:15","22:35","22:25","22:45","23:05","22:55","23:15","","23:25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Catarina de Andrade (CAT)","21:35","","21:45","22:05","21:55","22:15","22:35","22:25","22:45","23:05","22:55","23:15","","23:25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Castanhal (ESCOLA) (CASE)","21:36","","21:46","22:06","21:56","22:16","22:36","22:26","22:46","23:06","22:56","23:16","","23:26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Estádio Municipal (EMU1)","21:36","","21:46","22:06","21:56","22:16","22:36","22:26","22:46","23:06","22:56","23:16","","23:26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Faculdade de Desporto (FDP)","21:37","","21:47","22:07","21:57","22:17","22:37","22:27","22:47","23:07","22:57","23:17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Rua da Vidigueira (RDV)","21:37","","21:47","22:07","21:57","22:17","22:37","22:27","22:47","23:07","22:57","23:17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Alto do Barreiro (ABR)","21:38","","21:48","22:08","21:58","22:18","22:38","22:28","22:48","23:08","22:58","23:18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Urb. Agra Nova (UAN)","21:38","","21:48","22:08","21:58","22:18","22:38","22:28","22:48","23:08","22:58","23:18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Boi Morto (BMO)","21:39","","21:49","22:09","21:59","22:19","22:39","22:29","22:49","23:09","22:59","23:19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Joaquim Herculano (JHE)","21:39","","21:49","22:09","21:59","22:19","22:39","22:29","22:49","23:09","22:59","23:19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Canelas (Hospital) (HCA2)","21:40","","21:50","22:10","22:00","22:20","22:40","22:30","22:50","23:10","23:00","23:20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Tempo Suporte/Wait Time","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Canelas (Hospital) (HCA2)","21:45","21:35","21:55","22:15","22:05","22:25","22:45","22:35","22:55","23:15","23:05","23:25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"H. Canelas (C. Externa) (HCA3)","21:45","21:35","21:55","22:15","22:05","22:25","22:45","22:35","22:55","23:15","23:05","23:25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Joaquim Herculano (JHE)","21:46","21:36","21:56","22:16","22:06","22:26","22:46","22:36","22:56","23:16","23:06","23:26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Boi Morto (BMO)","21:46","21:36","21:56","22:16","22:06","22:26","22:46","22:36","22:56","23:16","23:06","23:26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Urb. Agra Nova (UAN)","21:47","21:37","21:57","22:17","22:07","22:27","22:47","22:37","22:57","23:17","23:07","23:27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Alto do Barreiro (ABR)","21:47","21:37","21:57","22:17","22:07","22:27","22:47","22:37","22:57","23:17","23:07","23:27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Rua da Vidigueira (RDV)","21:48","21:38","21:58","22:18","22:08","22:28","22:48","22:38","22:58","23:18","23:08","23:28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Faculdade de Desporto (FDP)","21:48","21:38","21:58","22:18","22:08","22:28","22:48","22:38","22:58","23:18","23:08","23:28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Estádio Municipal (EMU1)","21:49","21:39","21:59","22:19","22:09","22:29","22:49","22:39","22:59","23:19","23:09","23:29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Castanhal (CAS)","21:50","21:40","22:00","22:20","22:10","22:30","22:50","22:40","23:00","23:20","23:10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Catarina de Andrade (CAT)","21:50","21:40","22:00","22:20","22:10","22:30","22:50","22:40","23:00","23:20","23:10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Bairro do Hospital (BHO)","21:51","21:41","22:01","22:21","22:11","22:31","22:51","22:41","23:01","23:21","23:11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
